"plot.ID","sites.sitename","plot.name","plot.area","establishment.ID","year.establishment.oldest.trees","regrowth.ID","regrowth.type","regrowth.year","dist.mrs.ID","distmrs.type","mortality","distmrs.year","dist.additional.mrs.ID","prior.history.ID","dist1.ID","dist1.type","dist1.mort","dist1.year","dist2.ID","dist2.type","dist2.mort","dist2.year","additional.dist.ID","management.CO2.ID","management.temperature.ID","management.hydrology.ID","management.nutrients.ID","management.biota.ID","management.other.ID"
120,"AspenFACE","Elevated CO2 - pure aspen","NAC",0,"NAC",120.01,"Planted","1997",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,120,0,0,0,0,0
121,"ASU-01_Asukese F.R. 1","african tropical forest","1",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
122,"Atherton Gadgarra","long term management; undisturbed","0.25",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
123,"Atherton Tableland","long term management; disturbed by drought/fire/cyclone","0.5",0,"NAC",123.04,"Initiation of post-disturbance cohort (planted or natural)","NI",123.03,"Major storm","<100%","1918",123,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
124,"Atherton Wongabel","long term management; undisturbed","0.25",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
125,"Aubure (Natural regeneration)","Managed","NAC",125.01,"1834",125.02,"Initiation of post-disturbance cohort (natural)","1834",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
126,"Aubure (Planted)","Managed","NAC",0,"NAC",126.01,"Planted","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
127,"Austin Cary Management Forest","naturally regenerated slash pine/long leaf pine forest","NAC",127.01,"1982",127.02,"Initiation of post-disturbance cohort (natural)","1982",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
128,"Bago Mountain swidden cultivation fallows chronosequence","Forest recovery following light use slash-and-burn","0.01",0,"NAC",128.04,"Initiation of post-disturbance cohort (natural)","1960",128.03,"Shifting cultivation","100","1959",128,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
129,"Bago Mountain swidden cultivation fallows chronosequence","Undisturbed forest","0.09",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
130,"Baihe, Nanping","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
131,"Baisha","NI","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
132,"Baiyin'aobao","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
133,"Baiyu","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
134,"Bajo Calima Concession Chronosequence","Forest recovery following clear-cut.0.4-y","0.3",0,"NAC",134.02,"Initiation of post-disturbance cohort (natural)","NI",134.01,"Harvest","95","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
135,"Bajo Calima Concession Chronosequence","Forest recovery following clear-cut.12-y","0.3",0,"NAC",135.02,"Initiation of post-disturbance cohort (natural)","NI",135.01,"Harvest","95","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
136,"Bajo Calima Concession Chronosequence","Forest recovery following clear-cut.18-y","0.3",0,"NAC",136.02,"Initiation of post-disturbance cohort (natural)","NI",136.01,"Harvest","95","NI",0,0,136.03,"Cut","minor","NI",0,NA,NA,NA,0,0,0,0,0,0,0
137,"Bajo Calima Concession Chronosequence","Forest recovery following clear-cut.4-y","0.3",0,"NAC",137.02,"Initiation of post-disturbance cohort (natural)","NI",137.01,"Harvest","95","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
138,"Bajo Calima Concession Chronosequence","Forest recovery following clear-cut.8-y","0.3",0,"NAC",138.02,"Initiation of post-disturbance cohort (natural)","NI",138.01,"Harvest","95","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
139,"Bajo Calima Concession Chronosequence","primary forest","0.3",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
140,"Balikun","Larix","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
141,"Balmoral","Managed","NAC",141.01,"1986",141.02,"Planted","1986",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
142,"BAN-01b_Banco IBP Plateau","african tropical forest","0.3",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
143,"BAN-02b_Banco IBP Valley","african tropical forest","0.3",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
144,"Banco plateau","Mature","5",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
145,"Banco Valley","Mature","0.08",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
146,"BangorFACE","Ambient CO2 F. sylvatica","NAC",0,"NAC",146.02,"Planted","2004.163934",146.01,"Harvest","NAC","2003",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
147,"BangorFACE","Ambient CO2 Mixture","NAC",0,"NAC",147.02,"Planted","2004.163934",147.01,"Harvest","NAC","2003",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
148,"BangorFACE","Elevated CO2 F. sylvatica","NAC",0,"NAC",148.02,"Planted","2004.163934",148.01,"Harvest","NAC","2003",0,0,0,NA,NA,NA,0,NA,NA,NA,0,148.03,0,0,0,0,0
149,"BangorFACE","Elevated CO2 Mixture","NAC",0,"NAC",149.02,"Planted","2004.163934",149.01,"Harvest","NAC","2003",0,0,0,NA,NA,NA,0,NA,NA,NA,0,149.03,0,0,0,0,0
150,"Bannadpare","Mature Rain forest","1",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
151,"Baotianman Nature Reserve","natural regeneration of secondary Quercus acutidentata forest","NAC",151.03,"1961",151.02,"Initiation of post-disturbance cohort (natural)","NI",151.01,"Harvest","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
152,"Baotianman Nature Reserve","natural secondary Quercus variabilis forest","NAC",0,"NI",0,"NI","NI",0,"NI",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
153,"Baozuo 10","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
154,"Baozuo 11","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
155,"Baozuo 12","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
156,"Baozuo 13","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
157,"Baozuo 1","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
158,"Baozuo 2","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
159,"Baozuo 3","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
160,"Baozuo 4","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
161,"Baozuo 5","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
162,"Baozuo 6","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
163,"Baozuo 7","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
164,"Baozuo 8","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
165,"Baozuo 9","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
166,"Baozuo Cupressus, Sabina","Cupressus, Sabina (Juniperus)","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
167,"Barama, NW Guyana","mature 'old growth' forest","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
168,"Barro Colorado Island chronosequence","Forest recovery following agricultural abandonment.35 y","NAC",168.03,"1974",168.02,"Initiation of post-disturbance cohort (natural)","1973",168.01,"Cultivation","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
169,"Barro Colorado Island chronosequence","Forest recovery following agricultural abandonment.55 y","NAC",169.03,"1954",169.02,"Initiation of post-disturbance cohort (natural)","1953",169.01,"Cultivation","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
170,"Barro Colorado Island chronosequence","Forest recovery following agricultural abandonment.85 y","NAC",170.03,"1924",170.02,"Initiation of post-disturbance cohort (natural)","1923",170.01,"Cultivation","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
171,"Barro Colorado Island chronosequence","Undisturbed forest.115y","NAC",171.01,"1894",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
172,"Barro Colorado Island chronosequence","Undisturbed forest.400y","NAC",172.01,"1609",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
173,"Barro Colorado Island CTFS-ForestGEO plot","50-ha forest dynamics plot","50",0,"NAC",0,"NAC","NAC",0,"No severe disturbance",NA,"1500",0,0,173.02,"Drought","NAC","1983",173.03,"Drought","NAC","1998",0,0,0,0,0,0,0
174,"Barro Colorado Island CTFS-ForestGEO plot","50-ha forest dynamics plot, excluding 1.9ha secondary forest","48.1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1500",0,0,174.02,"Drought","4.2","1983",174.03,"Drought","4.16","1998",0,0,0,0,0,0,0
175,"Bartlett","Managed","NAC",175.01,"1925",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,175.02,"Harvest","<100%","NAC",0,NA,NA,NA,0,0,0,0,0,0,0
176,"Battle Ax 1","recently disturbed","NAC",176.01,"1987",176.02,"Initiation of post-disturbance cohort (planted or natural)","1987",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
177,"Battle Ax 2","Managed","NAC",177.01,"1952",177.02,"Initiation of post-disturbance cohort (planted or natural)","1952",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
178,"Battle Ax 3","Managed","NAC",178.01,"1971",178.02,"Initiation of post-disturbance cohort (planted or natural)","1971",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
179,"Battle Ax 4","Managed","NAC",179.01,"1966",179.02,"Initiation of post-disturbance cohort (planted or natural)","1966",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
180,"Battle Ax 5","unmanaged","NAC",180.01,"1847",180.02,"Initiation of post-disturbance cohort (natural)","1847",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
181,"Battle Ax 6","unmanaged","NAC",181.01,"1934",181.02,"Initiation of post-disturbance cohort (natural)","1934",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
182,"Baxi 1","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
183,"Baxi 2","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
184,"Baxi 3","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
185,"Bayreuth/Weiden Brunnen","Managed","NAC",185.01,"1951",185.02,"Initiation of post-disturbance cohort (planted or natural)","1951",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
186,"BCI Putz & Milton","terra firma BCI-01","2",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
187,"BCI.poachers1","old-growth tropical forest.BCI1","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
188,"BCI.poachers2","old-growth tropical forest.BCI2","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
189,"BCI.poachers3","old-growth tropical forest.BCI3","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
190,"BCI.poachers4","old-growth tropical forest.BCI4","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
191,"BDFFP FASTIO","Forest recovery following pasture abandonment ~1989","NAC",191.03,"1989",191.04,"Initiation of post-disturbance cohort (natural)","1989",191.02,"Grazed","100","NI",191.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
192,"BDFFP Fazenda Agroman","Forest recovery following pasture abandonment.A11","0.1",192.03,"1977",192.04,"Initiation of post-disturbance cohort (natural)","1977",192.02,"Grazed","100","1975",192.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
193,"BDFFP Fazenda Agroman","Forest recovery following pasture abandonment.A11? ~1977","NAC",193.03,"1977",193.04,"Initiation of post-disturbance cohort (natural)","1977",193.02,"Grazed","100","NI",193.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
194,"BDFFP Fazenda Cabo Frio","Mature terra firma","9",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
195,"BDFFP Fazenda Cabo Frio","terra firma 3402 BDF-13","9",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
196,"BDFFP Fazenda Dimona","Forest recovery following pasture abandonment and fire.D14","0.03",196.04,"1991",196.05,"Initiation of post-disturbance cohort (natural)","1991",196.03,"Grazed","100","NI",196,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
197,"BDFFP Fazenda Dimona","old-growth tropical forest.BDF3","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
198,"BDFFP Fazenda Dimona","terra firma 2303 BDF-01","2",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
199,"BDFFP Fazenda Dimona","unmanaged mature terra firma","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
200,"BDFFP Fazenda Esteio","Forest recovery following pasture abandonment and fire(?) ~1984","NAC",200.04,"1984",200.05,"Initiation of post-disturbance cohort (natural)","1984",200.03,"Grazed","100","NI",200,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
201,"BDFFP Fazenda Esteio","Forest recovery following pasture abandonment and fire.E6","0.1",201.04,"1989",201.05,"Initiation of post-disturbance cohort (natural)","1989",201.03,"Grazed","100","1981",201,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
202,"BDFFP Fazenda Esteio","Forest recovery following pasture abandonment.E7","0.1",202.03,"1984",202.04,"Initiation of post-disturbance cohort (natural)","1984",202.02,"Grazed","100","1970",202.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
203,"BDFFP Fazenda Esteio","Forest recovery following pasture abandonment.E8","0.1",203.03,"1984",203.04,"Initiation of post-disturbance cohort (natural)","1984",203.02,"Grazed","100","1970",203.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
204,"BDFFP Fazenda Esteio","Forest recovery following pasture abandonment.E9","0.1",204.03,"1984",204.04,"Initiation of post-disturbance cohort (natural)","1984",204.02,"Grazed","100","1970",204.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
205,"BDFFP Fazenda Gaviao","Mature terra firma","3",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
206,"BDFFP Fazenda Gaviao","terra firma 1101 BDF-03","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
207,"BDFFP Fazenda Gaviao","terra firma 1102 BDF-04","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
208,"BDFFP Fazenda Gaviao","terra firma 1103 BDF-05","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
209,"BDFFP Fazenda Gaviao","terra firma 1109 BDF-08","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
210,"BDFFP Fazenda Gaviao","terra firma 1201 BDF-06","3",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
211,"BDFFP Fazenda Maringa","Forest recovery following pasture abandonment and fire.M10","0.1",211.04,"1985",211.05,"Initiation of post-disturbance cohort (natural)","1985",211.03,"Grazed","100","NI",211,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
212,"BDFFP Fazenda Maringa","Forest recovery following pasture abandonment and fire.M10? ~1985","NAC",212.04,"1985",212.05,"Initiation of post-disturbance cohort (natural)","1985",212.03,"Grazed","100","1980",212,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
213,"BDFFP Fazenda Porto Alegre 3304","Mature terra firma","3",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
214,"BDFFP Fazenda Porto Alegre 3304","terra firma 3304 BDF-14","2",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
215,"BDFFP Fazenda Porto Alegre","Forest recovery following pasture abandonment and fire(?) ~1984","NAC",215.04,"1984",215.05,"Initiation of post-disturbance cohort (natural)","1984",215.03,"Grazed","100","NI",215,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
216,"BDFFP Fazenda Porto Alegre","Forest recovery following pasture abandonment.P1","0.1",216.03,"1984",216.04,"Initiation of post-disturbance cohort (natural)","1984",216.02,"Grazed","100","1970",216.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
217,"BDFFP Fazenda Porto Alegre","Forest recovery following pasture abandonment.P2","0.1",217.03,"1984",217.04,"Initiation of post-disturbance cohort (natural)","1984",217.02,"Grazed","100","1970",217.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
218,"BDFFP Fazenda Porto Alegre","Forest recovery following pasture abandonment.P3","0.1",218.03,"1984",218.04,"Initiation of post-disturbance cohort (natural)","1984",218.02,"Grazed","100","1970",218.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
219,"BDFFP Fazenda Porto Alegre","Forest recovery following pasture abandonment.P4","0.1",219.03,"1984",219.04,"Initiation of post-disturbance cohort (natural)","1984",219.02,"Grazed","100","1970",219.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
220,"BDFFP Fazenda Porto Alegre","Forest recovery following pasture abandonment.P5","0.1",220.03,"1984",220.04,"Initiation of post-disturbance cohort (natural)","1984",220.02,"Grazed","100","1970",220.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
221,"BDFFP Florestal","terra firma Florestal 1=1301.1 BDF-10","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
222,"BDFFP Florestal","terra firma Florestal 2=plots 1301.4,5,6 BDF-11","3",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
223,"BDFFP Florestal","terra firma Florestal 3=plots 1301.7,8 BDF-12","2",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
224,"BDFFP km 67","Forest recovery following pasture abandonment and fire.K12","0.1",224.04,"1986",224.05,"Initiation of post-disturbance cohort (natural)","1986",224.03,"Grazed","100","1984",224,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
225,"BDFFP km 67","Forest recovery following pasture abandonment.K12? ~1986","NAC",225.03,"1986",225.04,"Initiation of post-disturbance cohort (natural)","1986",225.02,"Grazed","100","NI",225.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
226,"BDFFP km 67","Forest recovery following pasture abandonment.K13","0.1",226.03,"1981",226.04,"Initiation of post-disturbance cohort (natural)","1981",226.02,"Grazed","100","1979",226.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
227,"BDFFP km 67","Forest recovery following pasture abandonment.K13? ~1981","NAC",227.03,"1981",227.04,"Initiation of post-disturbance cohort (natural)","1981",227.02,"Grazed","100","NI",227.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
228,"BDFFP Reserve","old-growth tropical forest.BDF1","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
229,"BDFFP Reserve","secondary tropical forest.BDF2","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
230,"Bebedero","Tropical Dry Forest recovery following pasture abandonment","NAC",230.03,"NI",230.02,"Initiation of post-disturbance cohort (natural)","NI",230.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
231,"Belgium","Managed","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
232,"Belt Woods","L. tulipifera old-growth forest","0.21",232.01,"1762",0,"NAC","NAC",0,"No disturbance",NA,"1762",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
233,"Bhabar Shisham plantation chronosequence","Stand development of unmanaged monoculture.10 y","NAC",233.03,"1986",233.02,"Planted","1981",233.01,"Harvest","NAC","1981",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
234,"Bhabar Shisham plantation chronosequence","Stand development of unmanaged monoculture.15 y","NAC",234.03,"1981",234.02,"Planted","1981",234.01,"Harvest","NAC","1981",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
235,"Bhabar Shisham plantation chronosequence","Stand development of unmanaged monoculture.5 y","NAC",235.03,"1991",235.02,"Planted","1981",235.01,"Harvest","NAC","1981",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
236,"Bianba","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
237,"Big Butte Springs 1","recently disturbed","NAC",237.01,"1990",237.02,"Initiation of post-disturbance cohort (planted or natural)","1990",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
238,"Big Butte Springs 2","unmanaged","NAC",238.01,"1930",238.02,"Initiation of post-disturbance cohort (natural)","1930",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
239,"Big Butte Springs 3","Managed","NAC",239.01,"1970",239.02,"Initiation of post-disturbance cohort (planted or natural)","1970",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
240,"Big Butte Springs 4","Managed","NAC",240.01,"1960",240.02,"Initiation of post-disturbance cohort (planted or natural)","1960",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
